146222,164291,13990,-0.021,-0.966,0.027,-1.098,-0.549,0.732,45.342
146222,164328,14123,-0.021,-0.967,0.03,-0.915,-0.305,0.854,45.348
146227,164291,13990,-0.021,-0.967,0.03,-0.915,-0.305,0.854,45.352
146227,164325,14101,-0.018,-0.968,0.021,-0.976,-0.061,0.732,45.358
146208,164291,13990,-0.018,-0.968,0.021,-0.976,-0.061,0.732,45.362
146208,164324,14099,-0.018,-0.97,0.021,-0.793,0.183,0.732,45.368
146192,164291,13990,-0.018,-0.97,0.021,-0.793,0.183,0.732,45.372
146192,164312,14105,-0.022,-0.971,0.018,-0.305,0.488,0.732,45.378
146199,164291,13990,-0.022,-0.971,0.018,-0.305,0.488,0.732,45.382
146199,164303,14100,-0.02,-0.971,0.023,0.244,0.671,0.732,45.388
146213,164291,13990,-0.02,-0.971,0.023,0.244,0.671,0.732,45.392
146213,164285,14104,-0.022,-0.966,0.029,0.732,0.61,0.549,45.398
146205,164291,13990,-0.022,-0.966,0.029,0.732,0.61,0.549,45.402
146205,164297,14094,-0.02,-0.969,0.031,0.305,0.488,0.427,45.408
146169,164291,13990,-0.02,-0.969,0.031,0.305,0.488,0.427,45.412
146169,164278,14103,-0.018,-0.963,0.028,-0.305,0.61,0.549,45.418
146188,164291,13990,-0.018,-0.963,0.028,-0.305,0.61,0.549,45.421
146188,164278,14111,-0.018,-0.966,0.027,-0.305,0.671,0.671,45.428
146183,164291,13990,-0.018,-0.966,0.027,-0.305,0.671,0.671,45.431
146183,164301,14119,-0.017,-0.968,0.028,-0.244,0.671,0.732,45.437
146175,164291,13990,-0.017,-0.968,0.028,-0.244,0.671,0.732,45.441
146175,164299,14098,-0.017,-0.969,0.026,0,0.671,0.915,45.447
146200,164291,13990,-0.017,-0.969,0.026,0,0.671,0.915,45.451
146200,164299,14082,-0.023,-0.967,0.028,0,0.671,1.159,45.457
146195,164291,13990,-0.023,-0.967,0.028,0,0.671,1.159,45.461
146195,164300,14094,-0.028,-0.968,0.026,-0.305,0.549,0.976,45.467
146222,164291,13990,-0.028,-0.968,0.026,-0.305,0.549,0.976,45.471
146222,164313,14110,-0.027,-0.973,0.018,-0.732,0.183,0.488,45.477
146235,164291,13990,-0.027,-0.973,0.018,-0.732,0.183,0.488,45.481
146235,164325,14115,-0.025,-0.975,0.02,-0.732,0.183,0.488,45.487
146268,164291,13990,-0.022,-0.97,0.024,-0.244,-0.244,0.061,45.491
146268,164348,14109,-0.019,-0.966,0.025,-0.244,-0.244,0.061,45.497
146292,164547,13990,-0.021,-0.961,0.03,0.122,-0.366,0.061,45.501
146292,164388,14115,-0.021,-0.962,0.034,0.122,-0.366,0.061,45.507
146313,164547,13990,-0.019,-0.965,0.035,0,-0.183,0.061,45.511
146313,164397,14113,-0.016,-0.969,0.031,0,-0.183,0.061,45.517
146358,164547,13990,-0.015,-0.969,0.024,-0.488,0.061,-0.122,45.52
146358,164401,14114,-0.014,-0.97,0.024,-0.488,0.061,-0.122,45.527
146373,164547,13990,-0.012,-0.972,0.021,-0.549,0.305,0,45.53
146373,164413,14120,-0.011,-0.974,0.023,-0.549,0.305,0,45.537
146369,164547,13990,-0.013,-0.972,0.024,0.122,0.671,0.732,45.54
146369,164444,14112,-0.016,-0.975,0.027,0.122,0.671,0.732,45.546
146388,164547,13990,-0.017,-0.969,0.027,1.159,0.915,1.463,45.55
146388,164440,14136,-0.023,-0.964,0.033,1.159,0.915,1.463,45.556
146371,164547,13990,-0.027,-0.963,0.031,1.28,1.098,1.707,45.56
146371,164453,14136,-0.029,-0.966,0.03,1.28,1.098,1.707,45.566
146373,164547,13990,-0.03,-0.967,0.027,0.793,0.61,1.524,45.57
146373,164472,14132,-0.029,-0.969,0.027,0.793,0.61,1.524,45.576
146380,164547,13990,-0.024,-0.973,0.024,0.366,0.061,1.037,45.58
146380,164446,14122,-0.025,-0.968,0.023,0.366,0.061,1.037,45.586
146368,164547,13990,-0.022,-0.964,0.024,0.488,-0.305,0.915,45.59
146368,164435,14113,-0.018,-0.962,0.028,0.488,-0.305,0.915,45.596
146372,164547,13990,-0.022,-0.964,0.03,0.671,-0.366,0.976,45.6
146372,164440,14117,-0.019,-0.964,0.032,0.671,-0.366,0.976,45.606
146334,164547,13990,-0.017,-0.963,0.034,0.61,-0.183,0.854,45.61
146334,164417,14116,-0.017,-0.964,0.031,0.61,-0.183,0.854,45.616
146357,164547,13990,-0.019,-0.969,0.03,0.427,0.122,0.671,45.619
146357,164418,14119,-0.021,-0.969,0.03,0.427,0.122,0.671,45.626
146321,164547,13990,-0.024,-0.968,0.03,0.305,0.549,0.732,45.629
146321,164421,14136,-0.024,-0.97,0.03,0.305,0.549,0.732,45.635
146324,164547,13990,-0.025,-0.969,0.027,0.366,0.854,0.793,45.639
146324,164414,14131,-0.028,-0.966,0.03,0.366,0.854,0.793,45.645
146326,164547,13990,-0.029,-0.969,0.028,0.427,0.793,0.427,45.649
146326,164411,14119,-0.029,-0.971,0.024,0.427,0.793,0.427,45.655
146330,164547,13990,-0.028,-0.964,0.026,0.366,0.549,-0.122,45.659
146330,164406,14124,-0.027,-0.967,0.032,0.366,0.549,-0.122,45.665
146353,164547,13990,-0.024,-0.965,0.034,0.183,0.183,-0.61,45.669
146353,164393,14121,-0.024,-0.958,0.035,0.183,0.183,-0.61,45.675
146329,164547,13990,-0.022,-0.96,0.034,-0.183,-0.122,-0.854,45.679
146329,164417,14123,-0.02,-0.965,0.032,-0.183,-0.122,-0.854,45.685
146312,164547,13990,-0.016,-0.967,0.033,-1.22,-0.366,-0.915,45.689
146312,164402,14132,-0.019,-0.967,0.03,-1.22,-0.366,-0.915,45.695
146328,164547,13990,-0.016,-0.966,0.026,-1.646,-0.305,-0.976,45.699
146328,164409,14122,-0.012,-0.969,0.024,-1.646,-0.305,-0.976,45.705
146334,164547,13990,-0.012,-0.97,0.026,-1.646,-0.061,-0.549,45.709
146334,164413,14114,-0.015,-0.971,0.023,-1.646,-0.061,-0.549,45.715
146337,164547,13990,-0.015,-0.973,0.021,-1.524,0.183,-0.122,45.718
146337,164412,14109,-0.014,-0.976,0.021,-1.524,0.183,-0.122,45.725
146341,164547,13990,-0.02,-0.973,0.021,-0.976,0.488,0.427,45.728
146341,164422,14100,-0.022,-0.972,0.022,-0.976,0.488,0.427,45.734
146341,164547,13990,-0.021,-0.969,0.02,-0.488,0.488,0.732,45.738
146341,164390,14110,-0.02,-0.97,0.018,-0.488,0.488,0.732,45.744
146323,164547,13990,-0.025,-0.968,0.024,0,0.488,0.549,45.748
146323,164431,14116,-0.025,-0.966,0.021,0,0.488,0.549,45.754
146328,164547,13990,-0.024,-0.969,0.024,0.427,0.488,0.305,45.758
146328,164433,14126,-0.019,-0.969,0.023,0.427,0.488,0.305,45.764
146329,164547,13990,-0.02,-0.966,0.029,0.732,0.366,0.183,45.768
146329,164441,14112,-0.02,-0.968,0.032,0.732,0.366,0.183,45.774
146323,164547,13990,-0.02,-0.964,0.035,0.915,0.427,0.061,45.778
146323,164430,14121,-0.017,-0.965,0.033,0.915,0.427,0.061,45.784
146320,164547,13990,-0.018,-0.966,0.03,0.427,0.488,0.122,45.788
146320,164408,14135,-0.016,-0.968,0.035,0.427,0.488,0.122,45.794
146321,164547,13990,-0.012,-0.967,0.034,0.061,0.732,0.427,45.798
146321,164413,14120,-0.015,-0.965,0.033,0.061,0.732,0.427,45.804
146322,164547,13990,-0.018,-0.968,0.031,0,1.037,0.915,45.808
146322,164406,14111,-0.021,-0.967,0.034,0,1.037,0.915,45.814
146313,164547,13990,-0.023,-0.967,0.029,-0.244,1.159,1.22,45.817
146313,164409,14109,-0.023,-0.968,0.027,-0.244,1.159,1.22,45.824
146320,164547,13990,-0.026,-0.966,0.027,-0.244,1.037,1.28,45.827
146320,164410,14129,-0.028,-0.967,0.028,-0.244,1.037,1.28,45.833
146329,164547,13990,-0.022,-0.966,0.03,-0.122,0.732,1.159,45.837
146329,164431,14116,-0.022,-0.963,0.028,-0.122,0.732,1.159,45.843
146339,164547,13990,-0.021,-0.964,0.032,-0.122,0.366,1.037,45.847
146339,164446,14110,-0.023,-0.964,0.034,-0.122,0.366,1.037,45.853
146354,164547,13990,-0.023,-0.964,0.035,-0.793,0.183,0.915,45.857
146354,164429,14126,-0.021,-0.964,0.033,-0.793,0.183,0.915,45.863
146367,164547,13990,-0.023,-0.965,0.031,-1.28,0.061,0.732,45.867
146367,164449,14121,-0.019,-0.964,0.03,-1.28,0.061,0.732,45.873
146377,164547,13990,-0.019,-0.965,0.029,-1.768,0.122,0.732,45.877
146377,164459,14125,-0.019,-0.969,0.024,-1.768,0.122,0.732,45.883
146409,164547,13990,-0.015,-0.974,0.023,-2.073,0.305,0.915,45.887
146409,164463,14112,-0.015,-0.972,0.019,-2.073,0.305,0.915,45.893
146390,164547,13990,-0.019,-0.969,0.022,-1.402,0.793,1.28,45.897
146390,164454,14131,-0.023,-0.97,0.025,-1.402,0.793,1.28,45.903
146401,164547,13990,-0.025,-0.969,0.026,-0.61,1.159,1.341,45.907
146401,164480,14130,-0.026,-0.972,0.021,-0.61,1.159,1.341,45.913
146419,164547,13990,-0.026,-0.972,0.021,-0.61,1.159,1.341,45.916
146419,164474,14138,-0.03,-0.971,0.02,-0.305,1.22,1.28,45.923
146422,164547,13990,-0.03,-0.971,0.02,-0.305,1.22,1.28,45.926
146422,164468,14124,-0.028,-0.966,0.024,0.122,0.915,0.854,45.932
146416,164547,13990,-0.028,-0.966,0.024,0.122,0.915,0.854,45.936
146416,164468,14123,-0.026,-0.969,0.024,0.671,0.427,0.305,45.942
146415,164547,13990,-0.026,-0.969,0.024,0.671,0.427,0.305,45.946
146415,164466,14126,-0.023,-0.964,0.031,1.098,0.244,-0.061,45.952
146385,164547,13990,-0.023,-0.964,0.031,1.098,0.244,-0.061,45.956
146385,164477,14121,-0.02,-0.966,0.03,0.976,0.183,-0.305,45.962
146403,164547,13990,-0.02,-0.966,0.03,0.976,0.183,-0.305,45.966
146403,164469,14117,-0.015,-0.966,0.035,0.427,0.061,-0.366,45.972
146357,164547,13990,-0.015,-0.966,0.035,0.427,0.061,-0.366,45.976
146357,164440,14120,-0.018,-0.969,0.029,-0.122,0.183,-0.244,45.982
146345,164547,13990,-0.018,-0.969,0.029,-0.122,0.183,-0.244,45.986
146345,164412,14100,-0.018,-0.967,0.036,-0.732,0.305,0.244,45.992
146324,164547,13990,-0.018,-0.967,0.036,-0.732,0.305,0.244,45.996
146324,164390,14098,-0.023,-0.969,0.024,-0.915,0.488,0.671,46.002
146303,164547,13990,-0.023,-0.969,0.024,-0.915,0.488,0.671,46.005
146303,164376,14116,-0.023,-0.971,0.019,-0.854,0.488,0.854,46.012
146310,164547,13990,-0.023,-0.971,0.019,-0.854,0.488,0.854,46.015
146310,164366,14092,-0.027,-0.967,0.022,-0.549,0.244,0.61,46.022
146310,164547,13990,-0.027,-0.967,0.022,-0.549,0.244,0.61,46.025
146310,164380,14113,-0.024,-0.968,0.026,-0.061,-0.122,0.305,46.031
146293,164547,13990,-0.024,-0.968,0.026,-0.061,-0.122,0.305,46.035
146293,164380,14092,-0.019,-0.964,0.031,0.244,-0.244,0.122,46.041
146312,164547,13990,-0.019,-0.964,0.031,0.244,-0.244,0.122,46.045
146312,164388,14111,-0.017,-0.966,0.03,-0.122,-0.366,0.061,46.051
146323,164547,13990,-0.017,-0.966,0.03,-0.122,-0.366,0.061,46.055
146323,164405,14105,-0.016,-0.963,0.031,-0.549,-0.244,0.061,46.061
146336,164547,13990,-0.015,-0.966,0.028,-0.549,-0.244,0.061,46.065
146336,164415,14107,-0.015,-0.968,0.024,-0.793,0.183,0.244,46.071
146364,164547,13990,-0.014,-0.97,0.026,-0.793,0.183,0.244,46.075
146364,164419,14104,-0.013,-0.972,0.028,-0.732,0.549,0.732,46.081
146372,164547,13990,-0.017,-0.97,0.027,-0.732,0.549,0.732,46.085
146372,164419,14107,-0.02,-0.968,0.023,-0.61,0.915,1.22,46.091
146338,164547,13990,-0.021,-0.967,0.027,-0.61,0.915,1.22,46.095
146338,164403,14114,-0.025,-0.964,0.026,-0.488,1.159,1.341,46.101
146358,164547,13990,-0.027,-0.971,0.024,-0.488,1.159,1.341,46.104
146358,164413,14121,-0.028,-0.971,0.019,-0.427,0.915,1.159,46.111
146368,164547,13990,-0.029,-0.969,0.016,-0.427,0.915,1.159,46.114
