1.184237396389634087e+05,1.669950884441946570e+01,3.000000000000000000e+00,1.123488443479145644e+02,1.184237407869669987e+05,1.336212941092162509e+01,1.396646224770425761e+05,7.907099607427350740e+00,3.000000000000000000e+00,5.903773778615868650e+01,1.396646226952766592e+05,6.161356389452703475e+00,1.020745748180627197e+04,2.294189010129554784e+00,6.000000000000000000e+00,2.645879704601975391e+01,1.020745773317741805e+04,1.771637829629207683e+00
1.184203377174267516e+05,1.371909585088351236e+01,4.000000000000000000e+00,1.298713071843667421e+02,1.184203384922440309e+05,1.194752378271295967e+01,1.396628998268280993e+05,6.181212029341013547e+00,3.000000000000000000e+00,4.521623977532726713e+01,1.396628999601927644e+05,4.720015746255375788e+00,1.020679045025169580e+04,2.377590846759744192e+00,6.000000000000000000e+00,2.734900349833151267e+01,1.020679072024914058e+04,1.965350352841142012e+00
1.184151134728690668e+05,1.259749786626949053e+01,4.000000000000000000e+00,1.401450684584851842e+02,1.184151141262042947e+05,1.041527294065090281e+01,1.396603263678990770e+05,4.559869186008700837e+00,3.000000000000000000e+00,4.202633082095417194e+01,1.396603264404773072e+05,3.669323480944149285e+00,1.020574471385019751e+04,2.448298442252327511e+00,6.000000000000000000e+00,2.535336256200025673e+01,1.020574500017477476e+04,2.076797222359846096e+00
1.184148850264122011e+05,1.221820171957273438e+01,6.000000000000000000e+00,1.350805078169505578e+02,1.184148856409985456e+05,1.011521041386768083e+01,1.396596923144275206e+05,4.461590822395692157e+00,4.000000000000000000e+00,5.071219280138029717e+01,1.396596923839112278e+05,3.678481841993197943e+00,1.020466682414184834e+04,2.643530251371668971e+00,7.000000000000000000e+00,2.368300927342534123e+01,1.020466715798644691e+04,1.933639550528277962e+00
1.184221231926683977e+05,1.086716099701600591e+01,7.000000000000000000e+00,1.105686629899719264e+02,1.184221236788225651e+05,9.620827783873755479e+00,1.396597376450542943e+05,4.373012890678624309e+00,4.000000000000000000e+00,4.071675848530139774e+01,1.396597377118064032e+05,3.628618152540730168e+00,1.020446489981553350e+04,2.462350655355144635e+00,7.000000000000000000e+00,1.990556165117595810e+01,1.020446518947263030e+04,1.686115044876396407e+00
1.184201628185999143e+05,1.010834811637988651e+01,7.000000000000000000e+00,1.030753774790500756e+02,1.184201632392387401e+05,8.939379830003236549e+00,1.396580378036954498e+05,3.850739098955688888e+00,5.000000000000000000e+00,4.776046161126578227e+01,1.396580378554557683e+05,3.118084718381578746e+00,1.020331326553177132e+04,1.269273303727525892e+00,7.000000000000000000e+00,1.699310566433996428e+01,1.020331334250570762e+04,1.044041907036307837e+00
1.184252727672361798e+05,9.396552069154694209e+00,6.000000000000000000e+00,1.122658056802902138e+02,1.184252731307050999e+05,8.041404685044108547e+00,1.396598092419055174e+05,5.515464374956016158e+00,6.000000000000000000e+00,5.108805038908030838e+01,1.396598093480915704e+05,4.741386782997869531e+00,1.020334767471744453e+04,1.401906322374330216e+00,5.000000000000000000e+00,1.896780803747060418e+01,1.020334776861837963e+04,1.174833042456248311e+00
1.184261650392606389e+05,8.897528576983090076e+00,5.000000000000000000e+00,1.097144649668916827e+02,1.184261653651466768e+05,7.569310278152988403e+00,1.396623925003240292e+05,7.437440906524787287e+00,5.000000000000000000e+00,4.313384909610613249e+01,1.396623926934062038e+05,6.675335412867570817e+00,1.020382074891074080e+04,1.410851821740632284e+00,6.000000000000000000e+00,1.824168306121282512e+01,1.020382084400944586e+04,1.195202590063490833e+00
1.184249496836333565e+05,9.203498836180006748e+00,4.000000000000000000e+00,1.194387392229255056e+02,1.184249500323216052e+05,7.764556473456105223e+00,1.396668819994358928e+05,6.545937735001451152e+00,4.000000000000000000e+00,4.247302825326914899e+01,1.396668821489991387e+05,5.200401855939707829e+00,1.020425319776588003e+04,1.777501873669005805e+00,6.000000000000000000e+00,2.018128220510516257e+01,1.020425334870907136e+04,1.492052141321937642e+00
1.184237095069557836e+05,1.054741927325144601e+01,5.000000000000000000e+00,1.084355043663963443e+02,1.184237099649166776e+05,8.513580834415915177e+00,1.396698058977181208e+05,3.511720265576832922e+00,5.000000000000000000e+00,4.271992176989442669e+01,1.396698059407620458e+05,2.960704753591562710e+00,1.020492373509690515e+04,1.611585924680766224e+00,7.000000000000000000e+00,2.171399394761283475e+01,1.020492385916833518e+04,1.331557274369333799e+00
1.184188074446381361e+05,9.848052853727683242e+00,6.000000000000000000e+00,9.767704372834123205e+01,1.184188078438970988e+05,8.258378687019648723e+00,1.396690925419883279e+05,4.454852785322118258e+00,4.000000000000000000e+00,5.214274867231142707e+01,1.396690926112576562e+05,3.669462500520603410e+00,1.020539581417472436e+04,1.778433309898525660e+00,6.000000000000000000e+00,3.060505497478152392e+01,1.020539596525923116e+04,1.433759339533844379e+00
1.184154848120813986e+05,8.785046710270462356e+00,6.000000000000000000e+00,9.012716948664456140e+01,1.184154851298084977e+05,7.131065611191661269e+00,1.396679858710845001e+05,4.717342192617129726e+00,4.000000000000000000e+00,5.821514401430613361e+01,1.396679859487579379e+05,4.058015897461155319e+00,1.020443606610358438e+04,2.754022433727723040e+00,6.000000000000000000e+00,3.065911888554001052e+01,1.020443642844714668e+04,2.377077586293990130e+00
1.184070346212281147e+05,9.908704740273710954e+00,7.000000000000000000e+00,8.009072934031428304e+01,1.184070350254603109e+05,7.753999404222850167e+00,1.396630518723378773e+05,7.488304738938575511e+00,5.000000000000000000e+00,6.049279395377379842e+01,1.396630520680690533e+05,5.925793491632793675e+00,1.020354284472248037e+04,2.678010933677315464e+00,5.000000000000000000e+00,3.180732374439139676e+01,1.020354318737056565e+04,2.269438601850606751e+00
1.184014507059603930e+05,1.038077167424849456e+01,7.000000000000000000e+00,5.671223339944845065e+01,1.184014511496475607e+05,9.855386965045180858e+00,1.396596841051245865e+05,7.075465536614731654e+00,4.000000000000000000e+00,5.472959066764451563e+01,1.396596842798731523e+05,5.723807613928511451e+00,1.020225042003496674e+04,2.771561122574146996e+00,4.000000000000000000e+00,2.860638211581135693e+01,1.020225078708693218e+04,2.240160753389318415e+00
1.183952379716629221e+05,1.081244947673791046e+01,7.000000000000000000e+00,6.505901107398676686e+01,1.183952384530434647e+05,8.636887824787844892e+00,1.396563026283775107e+05,7.434774869350917470e+00,4.000000000000000000e+00,5.130410508133354597e+01,1.396563028213296784e+05,5.990840890372783001e+00,1.020132101961086119e+04,1.828750995884411479e+00,4.000000000000000000e+00,2.490311072071563103e+01,1.020132117942947298e+04,1.526055916107452504e+00
1.183886449170098640e+05,6.267419986188722092e+00,6.000000000000000000e+00,8.086475711084494833e+01,1.183886450787590875e+05,4.700432873198224115e+00,1.396519490279438323e+05,4.308970574650970775e+00,5.000000000000000000e+00,5.024061602613073774e+01,1.396519490927587030e+05,3.631859132378303823e+00,1.020096983378418372e+04,2.097945249229944409e+00,6.000000000000000000e+00,2.612020314738037996e+01,1.020097004412398383e+04,1.760441032772814607e+00
1.183851656439201179e+05,6.924714320721711225e+00,7.000000000000000000e+00,8.943054718503844924e+01,1.183851658413809782e+05,6.058370164078223929e+00,1.396499853537646413e+05,5.002365216245522106e+00,5.000000000000000000e+00,4.820528932526940480e+01,1.396499854411189735e+05,4.164316564646287411e+00,1.020011836144600602e+04,2.040686395529736963e+00,7.000000000000000000e+00,2.415437384764845774e+01,1.020011856047756191e+04,1.657849413224994350e+00
1.183813333139013557e+05,7.320132921254868918e+00,6.000000000000000000e+00,9.258247054842649959e+01,1.183813335345642554e+05,6.020578661601030390e+00,1.396478690992501215e+05,4.803054266645046866e+00,5.000000000000000000e+00,5.445461006078403443e+01,1.396478691797833890e+05,3.845242352702189059e+00,1.020027186290311147e+04,2.188776781583498643e+00,8.000000000000000000e+00,2.475834394092635193e+01,1.020027209186637992e+04,1.849863584357353874e+00
1.183831584732382034e+05,8.461718651105890387e+00,5.000000000000000000e+00,8.760154481894278433e+01,1.183831587680887023e+05,7.074188588397373856e+00,1.396486904350155091e+05,5.353101945763667935e+00,6.000000000000000000e+00,5.037450460146646947e+01,1.396486905350497982e+05,4.561915639221115093e+00,1.019998388666934989e+04,1.781759799907902231e+00,7.000000000000000000e+00,2.212372443676031253e+01,1.019998403840004357e+04,1.515500179598620933e+00
1.183872514830925502e+05,1.159746430158561736e+01,5.000000000000000000e+00,7.921532626669795718e+01,1.183872520369471313e+05,1.035276169929566059e+01,1.396514017785569595e+05,7.296984885635900753e+00,5.000000000000000000e+00,5.110044419160112739e+01,1.396514019644299406e+05,6.011686399938480641e+00,1.020038896207876678e+04,1.695164682511780319e+00,7.000000000000000000e+00,2.237711026157012384e+01,1.020038909941390739e+04,1.440144759631857507e+00
1.183904687679581402e+05,1.045416596996590464e+01,4.000000000000000000e+00,7.740732427650073078e+01,1.183904692179831763e+05,8.560905334918425424e+00,1.396547192161903367e+05,6.936472397350130770e+00,4.000000000000000000e+00,5.874032943948986940e+01,1.396547193841466506e+05,5.193466820975300102e+00,1.020097806840042540e+04,1.804457968368855081e+00,5.000000000000000000e+00,2.403678637489974790e+01,1.020097822400642690e+04,1.491800609941856148e+00
1.184007975180338835e+05,1.100643229186605510e+01,5.000000000000000000e+00,8.492388250326621346e+01,1.184007980168185895e+05,9.017767270739932783e+00,1.396609093273477920e+05,7.549380646452867438e+00,5.000000000000000000e+00,5.103140886558685452e+01,1.396609095262878982e+05,6.425618892571219654e+00,1.020216592547299479e+04,2.365689215711689997e+00,5.000000000000000000e+00,2.067756676673343463e+01,1.020216619289529081e+04,2.005865909872636799e+00
