1.404250358001622953e+05,1.450783077393007048e+00,4.680670299247140065e+00,1.404250358074691903e+05,1.243814564099739117e+00,1.569669611377562978e+05,1.310452709258986548e-01,6.822471422201488167e-01,1.569669611378096160e+05,1.040154192007321371e-01,1.766545181369199418e+04,3.175488811257251687e+00,1.996814057923984365e+01,1.766545209196497672e+04,2.693641045069034679e+00
1.404236445003499393e+05,1.868827196071683128e+00,6.144640185171738267e+00,1.404236445124746824e+05,1.600502663420775296e+00,1.569667977435139182e+05,3.147591910764143130e-01,1.056617146707139909e+00,1.569667977438216039e+05,2.628794192845816946e-01,1.766732205802716635e+04,5.587802859735321093e+00,1.981867369434257853e+01,1.766732291958817586e+04,4.755659576355083296e+00
1.404219059637719765e+05,2.227807178141265165e+00,7.404176881711464375e+00,1.404219059810023755e+05,1.904817971929151144e+00,1.569664297635554394e+05,5.646997554757895443e-01,1.879327861359342933e+00,1.569664297645458428e+05,4.757458019383193348e-01,1.767289127476510475e+04,8.636519544741810606e+00,2.719029864363619708e+01,1.767289333228721080e+04,7.455009543653796200e+00
1.404198498295617173e+05,2.583678187240074475e+00,8.640784586983500049e+00,1.404198498527368647e+05,2.205622313809726620e+00,1.569658099456297932e+05,8.916996366882834479e-01,2.982313147833338007e+00,1.569658099480992532e+05,7.541393334693566874e-01,1.768072194888395461e+04,1.034304330716411080e+01,3.339177588043094147e+01,1.768072489853931256e+04,8.915964443629309955e+00
1.404174575881840719e+05,2.995152917233219636e+00,1.004285534773953259e+01,1.404174576193292742e+05,2.554709540517069222e+00,1.569648696020767093e+05,1.312824505548429554e+00,4.383200405223760754e+00,1.569648696074295440e+05,1.113615219632629216e+00,1.768955966398203600e+04,1.077785040866744204e+01,3.514044863430171972e+01,1.768956286524876850e+04,9.276685479659136035e+00
1.404146681072615902e+05,3.505319164944018073e+00,1.174846400794922374e+01,1.404146681499212573e+05,2.989611198594502639e+00,1.569635306317655486e+05,1.829055980597099396e+00,6.088636257249163464e+00,1.569635306421559071e+05,1.556655082761426501e+00,1.769839074277607142e+04,1.020635717746590565e+01,3.344447442656382918e+01,1.769839361211817595e+04,8.766025706068194978e+00
1.404113968587645504e+05,4.127815033367045139e+00,1.379787863328238018e+01,1.404113969179224514e+05,3.523072420103562585e+00,1.569617224277027999e+05,2.420199389378955956e+00,8.032475177926244214e+00,1.569617224458949058e+05,2.064611025733756655e+00,1.770646540467218801e+04,8.929669170471257189e+00,2.934325398443615995e+01,1.770646760007115881e+04,7.655562648540763071e+00
1.404075655264277011e+05,4.835492964269889171e+00,1.610066719760652632e+01,1.404075656076107989e+05,4.132709451649134280e+00,1.569594013506628107e+05,3.042878184849742595e+00,1.007052566739730537e+01,1.569594013794206548e+05,2.601077639892900972e+00,1.771329352357110474e+04,7.237709799307793013e+00,2.381461700351064792e+01,1.771329496528012533e+04,6.188959063553193474e+00
1.404031368681269814e+05,5.556638137765498087e+00,1.842851610999787226e+01,1.404031369753337058e+05,4.756253584421211045e+00,1.569565703814243316e+05,3.631107680800543136e+00,1.198453960151528008e+01,1.569565704223761568e+05,3.110992700958740809e+00,1.771862014787152293e+04,5.385406864359172374e+00,1.770988480541927856e+01,1.771862094583268117e+04,4.589056181769592513e+00
1.403981461193276627e+05,6.186173147106293513e+00,2.044987872324418277e+01,1.403981462522069342e+05,5.300710722840449307e+00,1.569532957822295139e+05,4.101883254737356488e+00,1.350238861842080951e+01,1.569532958344896906e+05,3.518806334831606542e+00,1.772238784201267845e+04,3.580997695253482771e+00,1.171565536246998818e+01,1.772238819475734999e+04,3.033519657158285643e+00
1.403927182452158595e+05,6.610830506911436366e+00,2.180448683036956936e+01,1.403927183969705366e+05,5.671038481300638701e+00,1.569497159836486389e+05,4.367324872110534884e+00,1.433796595566673204e+01,1.569497160428927746e+05,3.751767459254188086e+00,1.772469214732477121e+04,1.987342957346833749e+00,6.686280365571292350e+00,1.772469225595271200e+04,1.656961613273961076e+00
1.403870638299708662e+05,6.738167729367300574e+00,2.219305389703367837e+01,1.403870639876344067e+05,5.784524510827759869e+00,1.569460383486705832e+05,4.351946596608171625e+00,1.424547588001587428e+01,1.569460384074995818e+05,3.741256524084019652e+00,1.772573526798875173e+04,7.809703857201693022e-01,3.909633927643881179e+00,1.772573528476286447e+04,6.017336352368147789e-01
1.403814535964964598e+05,6.518554474002833388e+00,2.145219386709504761e+01,1.403814537440560525e+05,5.593610238116525579e+00,1.569425209680816042e+05,4.011545403655121689e+00,1.308156468742527068e+01,1.569425210180686554e+05,3.449313353919569725e+00,1.772578194977579187e+04,6.657198588837703879e-01,3.074558855274517555e+00,1.772578196196434510e+04,5.436933818908074034e-01
1.403761775990512688e+05,5.956490534095022049e+00,1.959686864205286838e+01,1.403761777222658566e+05,5.109987212929991252e+00,1.569394385117646889e+05,3.351234144075031285e+00,1.086525710567366332e+01,1.569394385466507520e+05,2.877070537031977349e+00,1.772512020985435083e+04,1.189829322548839219e+00,3.686760947108268738e+00,1.772512024879065939e+04,1.028524116611606587e+00
1.403714988243115658e+05,5.111226962776633798e+00,1.682069211578345858e+01,1.403714989150405454e+05,4.378436236002744231e+00,1.569370360305906215e+05,2.438767173678552780e+00,7.807764520664932206e+00,1.569370360490658495e+05,2.084531208707630867e+00,1.772402877024144254e+04,1.501935019848842590e+00,4.790125948147760937e+00,1.772402883228753853e+04,1.298388614354644144e+00
1.403676122485979868e+05,4.085602946744006481e+00,1.345457332598743960e+01,1.403676123065702268e+05,3.491880450581084094e+00,1.569354832419330778e+05,1.410167971994354286e+00,4.890355998970335349e+00,1.569354832481102785e+05,1.181793580462545012e+00,1.772275259715148059e+04,1.571487215598392329e+00,5.086485186024219729e+00,1.772275266508203276e+04,1.355007539131111161e+00
1.403646187452875602e+05,3.003174219301114611e+00,9.894082880782661960e+00,1.403646187766116054e+05,2.556297498102503507e+00,1.569348468329362222e+05,5.825816514798655144e-01,3.491397222271189094e+00,1.569348468339905085e+05,4.832681316918751580e-01,1.772148725332894901e+04,1.451006009625149362e+00,4.727955537895468296e+00,1.772148731124685946e+04,1.247706068978550409e+00
1.403625190119401668e+05,1.981415004424388560e+00,6.517727939935866743e+00,1.403625190255757771e+05,1.676197191541723530e+00,1.569350899707711360e+05,9.367183568520889292e-01,3.648536837601568550e+00,1.569350899734967970e+05,7.784427190250425843e-01,1.772037193951568770e+04,1.205063242593981787e+00,3.938261555322242202e+00,1.772037197946611923e+04,1.032486102496477542e+00
1.403612264171926363e+05,1.112858421456019320e+00,3.678861694119405001e+00,1.403612264214939787e+05,9.279894742147007936e-01,1.569360950750666671e+05,1.657858512188587818e+00,5.226716613193275407e+00,1.569360950836044794e+05,1.421990581935824505e+00,1.771949022219449398e+04,8.956732832381333331e-01,2.925405983623932116e+00,1.771949024426552933e+04,7.637705279343208753e-01
1.403605910643090610e+05,4.660867773930153501e-01,1.926085943909129128e+00,1.403605910650635778e+05,3.668252094546914921e-01,1.569376966270716512e+05,2.224081427877691919e+00,7.195391701592598110e+00,1.569376966424372222e+05,1.912005363663047408e+00,1.771887642637402314e+04,5.760031335923795348e-01,1.864121546361275250e+00,1.771887643550228313e+04,4.870090386088122836e-01
1.403604256854376581e+05,1.796364385236866590e-01,1.080606606963556260e+00,1.403604256855497370e+05,1.550037322136631757e-01,1.569397101298544148e+05,2.583658656143046795e+00,8.436911637807497755e+00,1.569397101505898463e+05,2.220905302966275308e+00,1.771852547438030160e+04,2.902515807629247879e-01,1.069787944405106828e+00,1.771852547669821070e+04,2.381768286201804696e-01
1.403605266021750285e+05,2.629872641036963277e-01,7.660415548598393798e-01,1.403605266024152515e+05,2.350047229971096441e-01,1.569419505717661523e+05,2.735242367146138331e+00,8.968347443384118378e+00,1.569419505950056773e+05,2.350706681917654528e+00,1.771840419851961997e+04,1.108838475268242169e-01,6.940439042882644571e-01,1.771840419885790834e+04,9.363427944599607422e-02
