1.488304526483707887e+05,1.830007034467514115e+00,9.490874587470898405e+00,1.488304526593403134e+05,1.537259585622814395e+00,1.666815533576078888e+05,2.585623268999087898e+00,9.766537260584300384e+00,1.666815533771611226e+05,2.089695000594656626e+00,1.402622107242163111e+04,9.450724610240412993e-02,5.322579268067784142e-01,1.402622107273206348e+04,8.204915559999789720e-02
1.488319625994182134e+05,2.972872910706757299e+00,8.920563940628198907e+00,1.488319626283670659e+05,2.607115307726053377e+00,1.666793280167541525e+05,2.129980173433806634e+00,8.128759222425287589e+00,1.666793280300233455e+05,1.731583104820310748e+00,1.402627433217208090e+04,1.255728166961682657e-01,3.446656905834970530e-01,1.402627433272013150e+04,1.128419164568185834e-01
1.488343696172663767e+05,3.165770464652876814e+00,9.758320266846567392e+00,1.488343696500932856e+05,2.758962577223428525e+00,1.666769120941009023e+05,3.234422524477350791e+00,1.109907512585050426e+01,1.666769121246988652e+05,2.706754631929652710e+00,1.402634239010248893e+04,9.067373532208135301e-02,3.980700256033742335e-01,1.402634239038824489e+04,7.564574915886623785e-02
1.488366361199948005e+05,2.473795912968065114e+00,7.682652534858789295e+00,1.488366361400391324e+05,2.128854668492567548e+00,1.666733389020186733e+05,5.143718644602826906e+00,1.697620756117976271e+01,1.666733389794047980e+05,4.367052253234578352e+00,1.402634067586961282e+04,9.891844433386448587e-02,5.165142147616279544e-01,1.402634067620969836e+04,7.776418302005368155e-02
1.488381499922655930e+05,1.381116478977157946e+00,5.075249238725518808e+00,1.488381499985133123e+05,1.144631914607452838e+00,1.666680942251863016e+05,7.324018542721228542e+00,2.395943799047381617e+01,1.666680943820856046e+05,6.264722806408099309e+00,1.402622156879479007e+04,2.346871429428131761e-01,7.802909103938873159e-01,1.402622157070909998e+04,1.981384152155442335e-01
1.488387136297065881e+05,5.588767535255417807e-01,3.476760377350728959e+00,1.488387136307296460e+05,4.746154300817579386e-01,1.666611092012438748e+05,9.308020011654829062e+00,3.040299847294227220e+01,1.666611094546721142e+05,7.989345546501136042e+00,1.402597229679971679e+04,3.811538371198683883e-01,1.217108415479742689e+00,1.402597230184914770e+04,3.268406326291369846e-01
1.488384698978019296e+05,8.436838760268869919e-01,2.918611467175651342e+00,1.488384699001333793e+05,7.344556834199466033e-01,1.666526905707632541e+05,1.071950515241760193e+01,3.504124119222979061e+01,1.666526909068967216e+05,9.213183793013740797e+00,1.402560851790654669e+04,4.970580183007749508e-01,1.606710169191501336e+00,1.402560852649405388e+04,4.277822647854463978e-01
1.488377800675070030e+05,1.053231167210574082e+00,3.051655509916599840e+00,1.488377800711403834e+05,9.298912938131251860e-01,1.666434019016040547e+05,1.134105222403620239e+01,3.714530973951332271e+01,1.666434022778685321e+05,9.750443274866848142e+00,1.402516502067627152e+04,5.640692841081280662e-01,1.835545964349876158e+00,1.402516503173566889e+04,4.853952724703958777e-01
1.488370757694727799e+05,8.250824828193257243e-01,2.684822696232004091e+00,1.488370757717025408e+05,7.143567499988421332e-01,1.666339165171988716e+05,1.114218248031706793e+01,3.658954703769995831e+01,1.666339168804038200e+05,9.568104202378890477e+00,1.402468498558169267e+04,5.784437627740456334e-01,1.892589711129403440e+00,1.402468499721233457e+04,4.974437694219432382e-01
1.488367144389252353e+05,4.167328561026760747e-01,2.442953427293105051e+00,1.488367144394940697e+05,3.495582698495127150e-01,1.666248700072832289e+05,1.025421580802740351e+01,3.378160308705992065e+01,1.666248703149210196e+05,8.794267653367569437e+00,1.402420934082887288e+04,5.485093003435017600e-01,1.805485161385149695e+00,1.402420935128724341e+04,4.705691876077707780e-01
1.488368747107963427e+05,6.571848832982810640e-01,2.628044610464712605e+00,1.488368747122109926e+05,5.462112957553472148e-01,1.666167461191144830e+05,8.911094398207840328e+00,2.947765036282362416e+01,1.666167463514513220e+05,7.627314220445259529e+00,1.402376836537774398e+04,4.908585752647646183e-01,1.628220103475541691e+00,1.402376837375347168e+04,4.201045842901294236e-01
1.488375120735430683e+05,1.078908520086928835e+00,3.211688801500713453e+00,1.488375120773557865e+05,9.432302033485029380e-01,1.666098138997417991e+05,7.386462036185921676e+00,2.457767603098182008e+01,1.666098140593837306e+05,6.303975030063884155e+00,1.402337687398894013e+04,4.256185137928513718e-01,1.426030709240876604e+00,1.402337688028636512e+04,3.631531488845212152e-01
1.488383718052110635e+05,1.150626329534420345e+00,3.363160970475291833e+00,1.488383718095474469e+05,1.012867574027768613e+00,1.666041124948105426e+05,5.944722793043319520e+00,1.996028873443719931e+01,1.666041125982180820e+05,5.058210189906821697e+00,1.402303314735911772e+04,3.720889643681621894e-01,1.261418389365644543e+00,1.402303315217223280e+04,3.165175632934278949e-01
1.488390438298145891e+05,7.816157410588013832e-01,3.303729351173387840e+00,1.488390438318155648e+05,6.561386565663269721e-01,1.665994718424165039e+05,4.812554581703965439e+00,1.636968717924901284e+01,1.665994719101888477e+05,4.083765624727675458e+00,1.402272098449578334e+04,3.460313027571049749e-01,1.183971854678020463e+00,1.402272098865846419e+04,2.937072281549717445e-01
1.488390379056786769e+05,8.574781619520269738e-01,4.601091654534684494e+00,1.488390379080869316e+05,6.635438264333061165e-01,1.665955555225106946e+05,4.167297330408961109e+00,1.435529061738634482e+01,1.665955555733290093e+05,3.527397334512352156e+00,1.402241377512725012e+04,3.578585606215267667e-01,1.224945991349159158e+00,1.402241377957945042e+04,3.035001682084385033e-01
1.488378614072903001e+05,2.338753373692730619e+00,8.056820098339812830e+00,1.488378614252058323e+05,1.938005676228931495e+00,1.665919141506350134e+05,4.126515963997654524e+00,1.424771944974781945e+01,1.665919142004646710e+05,3.490290951686620069e+00,1.402207937676849178e+04,4.111119980777492855e-01,1.396399104667580104e+00,1.402207938264450240e+04,3.491323232673039234e-01
1.488350904154185555e+05,4.394300688558385737e+00,1.432295329216867685e+01,1.488350904786668834e+05,3.717608509596902699e+00,1.665880415622874862e+05,4.726489939051857547e+00,1.616034921118989587e+01,1.665880416276619944e+05,4.004284632700728430e+00,1.402168482284799938e+04,5.029387602516861566e-01,1.692875120163080283e+00,1.402168483164236932e+04,4.276952444399739761e-01
1.488304286723579280e+05,6.731970394176920891e+00,2.209009586324100383e+01,1.488304288208034995e+05,5.736005420040600988e+00,1.665834276819761726e+05,5.924642750152827375e+00,2.001401856201118790e+01,1.665834277846990444e+05,5.030552899026952574e+00,1.402120047259971579e+04,6.263251846685586877e-01,2.094153882035243441e+00,1.402120048623892581e+04,5.336140190055630450e-01
1.488237451829292404e+05,9.124677126018626794e+00,3.002514482449623756e+01,1.488237454556620505e+05,7.801487207203900098e+00,1.665776024533584714e+05,7.635126657994491417e+00,2.558077060565119609e+01,1.665776026239629718e+05,6.497223113959625707e+00,1.402060330297820110e+04,7.716486341166497454e-01,2.569471573819100740e+00,1.402060332368185664e+04,6.586842907792288537e-01
1.488150810028718843e+05,1.136679204254797781e+01,3.748199548816774040e+01,1.488150814261282503e+05,9.732703969672002131e+00,1.665701674197894463e+05,9.753641428683391013e+00,3.253451219876296818e+01,1.665701676982162171e+05,8.312547218709369190e+00,1.401987888666450090e+04,9.278715678400856204e-01,3.083046342100715265e+00,1.401987891660135028e+04,7.931773369233724447e-01
1.488046239989872265e+05,1.330661907991340698e+01,4.397093702087295242e+01,1.488046245790748799e+05,1.140040578460902942e+01,1.665608151399731578e+05,1.216676070656036934e+01,4.049540686796535738e+01,1.665608155732362939e+05,1.038334836796930105e+01,1.401902208458462337e+04,1.083990586044287774e+00,3.598537901480085566e+00,1.401902212544552276e+04,9.274156847774974732e-01
1.487926581867697532e+05,1.486892255824706055e+01,4.923639123814064078e+01,1.487926589111258509e+05,1.273396681821614074e+01,1.665493386379498988e+05,1.475663099461744565e+01,4.906192571026622318e+01,1.665493392753412190e+05,1.260931020051648410e+01,1.401803666833420903e+04,1.230330024725451610e+00,4.083201678438854287e+00,1.401803672097600247e+04,1.053000037599485905e+00
1.487795026977221423e+05,1.605181963047969163e+01,5.325673574642860331e+01,1.487795035419896303e+05,1.374281846680460184e+01,1.665356357086759526e+05,1.740151603980539363e+01,5.781785145125468262e+01,1.665356365951001935e+05,1.488163307317954676e+01,1.401693402999421778e+04,1.359074885990152914e+00,4.510507366707315668e+00,1.401693409423463527e+04,1.163208997844003445e+00
1.487654602127198596e+05,1.690366513333473364e+01,5.617180663204635493e+01,1.487654611490613315e+05,1.447089939142460935e+01,1.665197140878399950e+05,1.997197176543631159e+01,6.632023156381910667e+01,1.665197152555926295e+05,1.708900308732991036e+01,1.401573154179336598e+04,1.464293562852132302e+00,4.860223933617817238e+00,1.401573161637212434e+04,1.253490476122578912e+00
1.487507901466825861e+05,1.748801647849878549e+01,5.816709402945707552e+01,1.487507911489796534e+05,1.496973257272984448e+01,1.665017007715018117e+05,2.232401286553591291e+01,7.408050241545424797e+01,1.665017022306535800e+05,1.910768721355634625e+01,1.401445115528540919e+04,1.541538853166460887e+00,5.116554553609603317e+00,1.401445123794770552e+04,1.320140273660581398e+00
1.487357114528772072e+05,1.784677996636560948e+01,5.936581805610330775e+01,1.487357124968257849e+05,1.527786045122265968e+01,1.664818547024958825e+05,2.429565078164305447e+01,8.056006571176112629e+01,1.664818564309775538e+05,2.079953259428875612e+01,1.401311863071500011e+04,1.586905812557377171e+00,5.265519911847150070e+00,1.401311871832266661e+04,1.359420602244790555e+00
1.487204260752107366e+05,1.797934897603617088e+01,5.977458720852155238e+01,1.487204271348350740e+05,1.539433889913198072e+01,1.664605753537268029e+05,2.571665840103911194e+01,8.520769071762333624e+01,1.664605772905603517e+05,2.203338909645099264e+01,1.401176315120547406e+04,1.596444943413688478e+00,5.294509927198305377e+00,1.401176323987813157e+04,1.367863806273544425e+00
1.487051494712319109e+05,1.784691432427483093e+01,5.928263956002774648e+01,1.487051505154107581e+05,1.528412119406784697e+01,1.664383958293988835e+05,2.643535894499007100e+01,8.754066983150551096e+01,1.664383978762748011e+05,2.265934050269788713e+01,1.401041683852747701e+04,1.566729270258010898e+00,5.193175212032656418e+00,1.401041692393801713e+04,1.342371585279124702e+00
1.486901347019030363e+05,1.739295947119771313e+01,5.771488647337537259e+01,1.486901356937380042e+05,1.489703440859593719e+01,1.664159537490028888e+05,2.635102834988139620e+01,8.723358243246912025e+01,1.664159557831145648e+05,2.258821562746379641e+01,1.400911394484969242e+04,1.495951432540006065e+00,4.955630639133232762e+00,1.400911402272485248e+04,1.281342549507826334e+00
1.486756781373839476e+05,1.656662705719012507e+01,5.491879827264347114e+01,1.486756790373018302e+05,1.418721265388667163e+01,1.663939411868621246e+05,2.543566920065459058e+01,8.419523333196411841e+01,1.663939430823606090e+05,2.179530203405301947e+01,1.400788912926540434e+04,1.384884584460805312e+00,4.585218197278663865e+00,1.400788919601199268e+04,1.186115139082403402e+00
1.486621026007969922e+05,1.534780956714150690e+01,5.084559612689190544e+01,1.486621033732412325e+05,1.314272399925030221e+01,1.663730386436386616e+05,2.374307969004180663e+01,7.860642066516447812e+01,1.663730402954703022e+05,2.033521706331084644e+01,1.400677458071442015e+04,1.237915057283316411e+00,4.097835871618372039e+00,1.400677463405013987e+04,1.060080510249099550e+00
1.486497260735428426e+05,1.376397108833528371e+01,4.557906768878456205e+01,1.486497266948380275e+05,1.178579977214103636e+01,1.663538497160588740e+05,2.140137265106044850e+01,7.087702953992993571e+01,1.663538510582829476e+05,1.832605365006020293e+01,1.400579683244246735e+04,1.063629279835180741e+00,3.521352447285607923e+00,1.400579687181989357e+04,9.100379940866787365e-01
1.486388327350753825e+05,1.187945393037940889e+01,3.929352464404655620e+01,1.486388331979200593e+05,1.016733380570804002e+01,1.663368544582814793e+05,1.858490316829574596e+01,6.155131193457054906e+01,1.663368554705757124e+05,1.590420006462227320e+01,1.400497419911844736e+04,8.735429564264642899e-01,2.891544579884794075e+00,1.400497422568045477e+04,7.461248539834741678e-01
1.486296616373223951e+05,9.758404067749660626e+00,3.215692284272518009e+01,1.486296619496617641e+05,8.343195463950541679e+00,1.663223911489174352e+05,1.546884633905694173e+01,5.117751426395261660e+01,1.663223918502754241e+05,1.322223415252665291e+01,1.400431576644125198e+04,6.790598062345380992e-01,2.243709379068604903e+00,1.400431578249323866e+04,5.794752117429652349e-01
1.486224227376878844e+05,7.430640669819698729e+00,2.421920702324132435e+01,1.486224229187980236e+05,6.351555310106050456e+00,1.663106722075904836e+05,1.218959494921601916e+01,4.017870886449236423e+01,1.663106726431355055e+05,1.041209615073021233e+01,1.400382269905428439e+04,4.887203300813123263e-01,1.603616456617601216e+00,1.400382270736903047e+04,4.158331510831431155e-01
1.486173344421754591e+05,4.900369185488273160e+00,1.578130704080103897e+01,1.486173345209457621e+05,4.166481306999048506e+00,1.663018258312935359e+05,8.830813809571194994e+00,2.878533951094141230e+01,1.663018260598950146e+05,7.524809189719962710e+00,1.400349137743444589e+04,3.077132851175793382e-01,9.974314093415159732e-01,1.400349138073077665e+04,2.602493785042042651e-01
1.486146621597264020e+05,2.365614802358728674e+00,1.126604860724182799e+01,1.486146621780834103e+05,1.891593633378943151e+00,1.662959459109133459e+05,5.455788456543504417e+00,1.795697987574385479e+01,1.662959459981718683e+05,4.613530309186899103e+00,1.400331737755651739e+04,1.453880339002615041e-01,6.429541910147236194e-01,1.400331737829238409e+04,1.157085081562854584e-01
1.486147383047201438e+05,2.544188865332197569e+00,1.242156069111661054e+01,1.486147383259531634e+05,1.986774875562696163e+00,1.662931343785955105e+05,2.431518866298314485e+00,1.266372894615051337e+01,1.662931343959278020e+05,1.946771508590609212e+00,1.400329915628596245e+04,1.164054121829269789e-01,6.148319008152611786e-01,1.400329915675769007e+04,9.259214198782501903e-02
1.486179515225299110e+05,6.012969342485070534e+00,1.990860628118389286e+01,1.486179516411289806e+05,5.045788524358068017e+00,1.662935241017405351e+05,3.086003572152801855e+00,1.386918770556803793e+01,1.662935241296590539e+05,2.439997780265548588e+00,1.400344004209471677e+04,2.755616020117214737e-01,9.192708359987591393e-01,1.400344004473820860e+04,2.314409839495510934e-01
