120465,142431,11163,0.005,1.019,0.15,-0.061,0.61,0,11.904
120467,142452,9298,0.006,1.019,0.151,-0.061,0.61,0,11.908
120467,142452,11185,0.008,1.018,0.15,0.122,0.671,-0.183,11.914
120490,142452,9298,0.005,1.017,0.149,0.122,0.671,-0.183,11.918
120490,142419,11187,0.004,1.015,0.148,0.061,0.366,-0.061,11.924
120473,142452,9298,0.003,1.016,0.147,0.061,0.366,-0.061,11.928
120473,142403,11162,0.002,1.016,0.149,0.244,0.427,0.061,11.934
120439,142452,9298,-0.002,1.015,0.151,0.244,0.427,0.061,11.938
120439,142422,11187,-0.003,1.014,0.151,0.061,0.366,0.183,11.944
120462,142452,9298,-0,1.016,0.142,0.061,0.366,0.183,11.948
120462,142414,11173,0.002,1.017,0.141,-0.427,0,0.366,11.954
120477,142452,9298,0.003,1.019,0.139,-0.427,0,0.366,11.958
120477,142419,11178,0.007,1.022,0.146,-1.22,-0.183,0.793,11.964
120459,142452,9298,0.01,1.027,0.146,-1.22,-0.183,0.793,11.968
120459,142406,11166,0.01,1.028,0.144,-1.646,-0.427,0.915,11.974
120469,142452,9298,0.01,1.02,0.145,-1.646,-0.427,0.915,11.977
120469,142385,11176,0.015,1.014,0.145,-1.098,-0.305,0.61,11.984
120472,142452,9298,0.013,1.017,0.145,-1.098,-0.305,0.61,11.987
120472,142407,11171,0.012,1.018,0.145,-0.976,0,0.549,11.994
120450,142452,9298,0.011,1.016,0.148,-0.976,0,0.549,11.997
120450,142400,11175,0.01,1.012,0.145,-0.488,0.366,0.244,12.003
120466,142452,9298,0.009,1.011,0.139,-0.488,0.366,0.244,12.007
120466,142399,11179,0.006,1.014,0.14,0.366,0.671,0,12.013
120448,142452,9298,0.005,1.014,0.141,0.366,0.671,0,12.017
120448,142376,11188,0.007,1.018,0.144,0,0.427,0.061,12.023
120442,142452,9298,0.004,1.018,0.148,0,0.427,0.061,12.027
120442,142402,11175,0.003,1.018,0.152,-0.61,-0.061,0.183,12.033
