120832,141703,11506,-0.096,1.026,0.05,-0.854,-0.732,0.488,608.318
120829,141684,9298,-0.094,1.027,0.052,-0.854,-0.732,0.488,608.322
120829,141697,11516,-0.088,1.03,0.057,-0.366,-1.098,0.427,608.328
120853,141684,9298,-0.086,1.03,0.055,-0.366,-1.098,0.427,608.331
120853,141702,11516,-0.086,1.028,0.056,-0.244,-0.793,0.305,608.338
120865,141684,9298,-0.086,1.026,0.054,-0.244,-0.793,0.305,608.341
120865,141683,11509,-0.086,1.028,0.053,-0.244,-0.183,0.244,608.348
120859,141684,9298,-0.089,1.028,0.057,-0.244,-0.183,0.244,608.351
120859,141675,11515,-0.091,1.026,0.057,-0.244,0.366,0.183,608.357
120851,141684,9298,-0.093,1.027,0.054,-0.244,0.366,0.183,608.361
120851,141696,11500,-0.095,1.025,0.055,-0.366,0.61,0.244,608.367
120859,141684,9298,-0.094,1.023,0.06,-0.366,0.61,0.244,608.371
120859,141693,11513,-0.095,1.022,0.059,-0.671,0.671,0.366,608.377
120822,141684,9298,-0.1,1.02,0.056,-0.671,0.671,0.366,608.381
120822,141693,11519,-0.1,1.025,0.056,-0.61,0.671,0.488,608.387
120849,141684,9298,-0.099,1.025,0.052,-0.61,0.671,0.488,608.391
120849,141684,11520,-0.098,1.026,0.048,-0.366,0.488,0.488,608.397
120816,141684,9298,-0.101,1.029,0.052,-0.366,0.488,0.488,608.401
120816,141688,11529,-0.096,1.028,0.056,-0.488,0.244,0.549,608.407
120840,141684,9298,-0.094,1.029,0.057,-0.488,0.244,0.549,608.411
120840,141675,11513,-0.094,1.028,0.05,-0.122,0.061,0.488,608.417
120849,141684,9298,-0.092,1.029,0.053,-0.122,0.061,0.488,608.421
120849,141683,11504,-0.089,1.026,0.054,0,0,0.427,608.427
120861,141684,9298,-0.087,1.027,0.052,0,0,0.427,608.43
120861,141671,11512,-0.085,1.025,0.051,0,0.305,0.366,608.437
120835,141684,9298,-0.088,1.028,0.052,0,0.305,0.366,608.44
120835,141692,11526,-0.088,1.031,0.052,0.183,0.61,0.244,608.447
120834,141684,9298,-0.09,1.027,0.052,0.183,0.61,0.244,608.45
120834,141672,11518,-0.093,1.023,0.052,0.488,1.159,0.061,608.456
120845,141684,9298,-0.097,1.026,0.054,0.488,1.159,0.061,608.46
120845,141689,11509,-0.095,1.028,0.05,0.61,1.402,-0.061,608.466
120838,141684,9298,-0.095,1.026,0.051,0.61,1.402,-0.061,608.47
120838,141683,11519,-0.099,1.026,0.049,0.366,1.22,0.122,608.476
120841,141684,9298,-0.099,1.026,0.047,0.366,1.22,0.122,608.48
120841,141660,11506,-0.101,1.024,0.047,0.061,0.732,0.183,608.486
120835,141684,9298,-0.101,1.024,0.047,0.061,0.732,0.183,608.49
120835,141685,11508,-0.094,1.027,0.051,-0.244,0.122,0.244,608.496
120811,141684,9298,-0.094,1.027,0.051,-0.244,0.122,0.244,608.5
120811,141692,11505,-0.092,1.028,0.051,-0.061,-0.061,0.183,608.506
120827,141684,9298,-0.092,1.028,0.051,-0.061,-0.061,0.183,608.51
120827,141707,11509,-0.086,1.027,0.051,0,0.183,0.122,608.516
120853,141684,9298,-0.086,1.027,0.051,0,0.183,0.122,608.52
120853,141708,11509,-0.091,1.024,0.049,0,0.61,0.244,608.526
120837,141684,9298,-0.091,1.024,0.049,0,0.61,0.244,608.529
120837,141698,11521,-0.095,1.028,0.052,0.122,0.854,0.183,608.536
120829,141684,9298,-0.095,1.028,0.052,0.122,0.854,0.183,608.539
120829,141700,11503,-0.099,1.029,0.055,0.183,0.915,0.122,608.545
120837,141684,9298,-0.099,1.029,0.055,0.183,0.915,0.122,608.549
120837,141692,11504,-0.095,1.031,0.055,0.122,0.732,0.244,608.555
120846,141684,9298,-0.095,1.031,0.055,0.122,0.732,0.244,608.559
120846,141681,11495,-0.092,1.027,0.054,0,0.61,0.122,608.565
120828,141684,9298,-0.092,1.027,0.054,0,0.61,0.122,608.569
120828,141672,11508,-0.092,1.022,0.051,-0.183,0.488,0.122,608.575
120834,141684,9298,-0.092,1.022,0.051,-0.183,0.488,0.122,608.579
120834,141690,11515,-0.095,1.025,0.051,-0.244,0.549,0.305,608.585
120838,141684,9298,-0.095,1.025,0.051,-0.244,0.549,0.305,608.589
120838,141708,11513,-0.099,1.025,0.05,-0.122,0.732,0.183,608.595
120838,141684,9298,-0.099,1.025,0.05,-0.122,0.732,0.183,608.599
120838,141708,11489,-0.096,1.025,0.052,0.305,0.732,0.122,608.605
120833,141684,9298,-0.096,1.025,0.052,0.305,0.732,0.122,608.609
120833,141725,11510,-0.095,1.031,0.048,0.488,0.732,0.061,608.615
120869,141684,9298,-0.095,1.031,0.048,0.488,0.732,0.061,608.618
120869,141718,11497,-0.094,1.029,0.051,0.427,0.793,0.122,608.625
120859,141684,9298,-0.094,1.029,0.051,0.427,0.793,0.122,608.628
120859,141745,11501,-0.093,1.026,0.054,0.427,0.793,0.122,608.635
120849,141684,9298,-0.093,1.028,0.053,0,0.793,0.305,608.638
120849,141728,11487,-0.092,1.027,0.052,0,0.793,0.305,608.644
120857,141684,9298,-0.091,1.026,0.05,-0.244,0.671,0.366,608.648
120857,141728,11524,-0.093,1.025,0.051,-0.244,0.671,0.366,608.654
120847,141684,9298,-0.096,1.025,0.047,-0.427,0.854,0.244,608.658
120847,141714,11517,-0.097,1.022,0.049,-0.427,0.854,0.244,608.664
120842,141684,9298,-0.095,1.024,0.048,-0.183,0.854,0.122,608.668
120842,141704,11508,-0.095,1.025,0.05,-0.183,0.854,0.122,608.674
120831,141684,9298,-0.096,1.023,0.052,0.305,0.549,0.122,608.678
120831,141696,11510,-0.095,1.024,0.047,0.305,0.549,0.122,608.684
120836,141684,9298,-0.097,1.027,0.051,0.244,0.366,0.122,608.688
120836,141709,11513,-0.096,1.028,0.048,0.244,0.366,0.122,608.694
120838,141684,9298,-0.098,1.031,0.047,0.183,0.366,0.244,608.698
120838,141711,11517,-0.095,1.029,0.049,0.183,0.366,0.244,608.704
120844,141684,9298,-0.093,1.029,0.048,0.061,0.61,0.244,608.708
120844,141725,11513,-0.093,1.026,0.048,0.061,0.61,0.244,608.714
120849,141684,9298,-0.093,1.027,0.048,-0.183,0.671,0.305,608.717
120849,141719,11501,-0.091,1.028,0.05,-0.183,0.671,0.305,608.724
120859,141684,9298,-0.095,1.024,0.046,-0.549,0.488,0.549,608.727
120859,141733,11498,-0.098,1.022,0.05,-0.549,0.488,0.549,608.734
120843,141684,9298,-0.095,1.025,0.047,-0.732,0.427,0.61,608.737
120843,141727,11517,-0.097,1.025,0.047,-0.732,0.427,0.61,608.743
120831,141684,9298,-0.099,1.026,0.048,-0.549,0.366,0.427,608.747
120831,141729,11494,-0.097,1.027,0.048,-0.549,0.366,0.427,608.753
120834,141684,9298,-0.093,1.025,0.049,-0.366,0.183,0.427,608.757
120834,141709,11523,-0.098,1.023,0.05,-0.366,0.183,0.427,608.763
120825,141684,9298,-0.095,1.026,0.053,-0.671,-0.244,0.61,608.767
120825,141713,11509,-0.092,1.027,0.051,-0.671,-0.244,0.61,608.773
120828,141684,9298,-0.091,1.026,0.048,-0.854,-0.488,0.549,608.777
120828,141708,11510,-0.092,1.029,0.048,-0.854,-0.488,0.549,608.783
120839,141684,9298,-0.091,1.031,0.051,-0.671,-0.305,0.366,608.787
120839,141690,11510,-0.091,1.026,0.052,-0.671,-0.305,0.366,608.793
120845,141684,9298,-0.094,1.03,0.054,-0.427,0.244,0.305,608.797
120845,141722,11516,-0.093,1.028,0.052,-0.427,0.244,0.305,608.803
120852,141684,9298,-0.095,1.026,0.052,-0.183,0.488,0.427,608.807
120852,141705,11505,-0.094,1.027,0.049,-0.183,0.488,0.427,608.813
120843,141684,9298,-0.091,1.026,0.048,-0.366,0.488,0.488,608.816
120843,141693,11500,-0.093,1.027,0.053,-0.366,0.488,0.488,608.823
120835,141684,9298,-0.094,1.026,0.052,-0.305,0.366,0.488,608.826
120835,141700,11519,-0.091,1.027,0.052,-0.305,0.366,0.488,608.833
120823,141684,9298,-0.092,1.025,0.052,-0.183,0.305,0.488,608.836
120823,141701,11506,-0.094,1.026,0.052,-0.183,0.305,0.488,608.842
120836,141684,9298,-0.093,1.025,0.051,-0.488,0.488,0.427,608.846
